time,depth,latitude,longitude,o2,day,distance_km
2024-02-03,3.8194947,37.25,3.5,244.66548,2024-02-03,67.95457758570011
2024-02-03,3.8194947,37.25,3.75,245.73451,2024-02-03,82.73827358954384
2024-02-04,0.49402538,36.25,2.5,,2024-02-04,74.81033821417587
2024-02-04,0.49402538,36.25,2.75,,2024-02-04,62.11983730345671
2024-02-04,0.49402538,36.25,3.0,,2024-02-04,55.85557448584465
2024-02-04,0.49402538,36.25,3.25,,2024-02-04,58.13350219663351
2024-02-04,0.49402538,36.25,3.5,,2024-02-04,68.10175849678386
2024-02-04,0.49402538,36.25,3.75,,2024-02-04,83.035373349154
2024-02-04,0.49402538,36.5,2.5,,2024-02-04,57.18584711457668
2024-02-04,0.49402538,36.5,2.75,,2024-02-04,39.218630748632165
2024-02-04,0.49402538,36.5,3.0,,2024-02-04,28.309899066231292
2024-02-04,0.49402538,36.5,3.25,,2024-02-04,32.56184297337359
2024-02-04,0.49402538,36.5,3.5,,2024-02-04,48.109971773295804
2024-02-04,0.49402538,36.5,3.75,,2024-02-04,67.55982081549554
2024-02-04,0.49402538,36.75,2.5,248.22086,2024-02-04,49.893335851721524
2024-02-04,0.49402538,36.75,2.75,,2024-02-04,27.619548433415456
2024-02-04,0.49402538,36.75,3.0,,2024-02-04,5.345713953294998
2024-02-04,0.49402538,36.75,3.25,,2024-02-04,16.92811061876691
2024-02-04,0.49402538,36.75,3.5,,2024-02-04,39.201925363355656
2024-02-04,0.49402538,36.75,3.75,,2024-02-04,61.475673310100895
2024-02-04,0.49402538,37.0,2.5,247.74367,2024-02-04,57.043668759204486
2024-02-04,0.49402538,37.0,2.75,248.36131,2024-02-04,39.154960218269906
2024-02-04,0.49402538,37.0,3.0,248.08243,2024-02-04,28.306273869736685
2024-02-04,0.49402538,37.0,3.25,247.19548,2024-02-04,32.53286358811945
2024-02-04,0.49402538,37.0,3.5,246.83038,2024-02-04,48.00558097221438
2024-02-04,0.49402538,37.0,3.75,246.95955,2024-02-04,67.3771665595173
2024-02-04,0.49402538,37.25,2.5,247.17162,2024-02-04,74.59321055978846
2024-02-04,0.49402538,37.25,2.75,246.79442,2024-02-04,62.03979573410962
2024-02-04,0.49402538,37.25,3.0,245.93845,2024-02-04,55.85227782011057
2024-02-04,0.49402538,37.25,3.25,245.22075,2024-02-04,58.10140704804029
2024-02-04,0.49402538,37.25,3.5,245.23717,2024-02-04,67.95457758570011
2024-02-04,0.49402538,37.25,3.75,246.00691,2024-02-04,82.73827358954384
2024-02-04,1.5413754,36.25,2.5,,2024-02-04,74.81033821417587
2024-02-04,1.5413754,36.25,2.75,,2024-02-04,62.11983730345671
2024-02-04,1.5413754,36.25,3.0,,2024-02-04,55.85557448584465
2024-02-04,1.5413754,36.25,3.25,,2024-02-04,58.13350219663351
2024-02-04,1.5413754,36.25,3.5,,2024-02-04,68.10175849678386
2024-02-04,1.5413754,36.25,3.75,,2024-02-04,83.035373349154
2024-02-04,1.5413754,36.5,2.5,,2024-02-04,57.18584711457668
2024-02-04,1.5413754,36.5,2.75,,2024-02-04,39.218630748632165
2024-02-04,1.5413754,36.5,3.0,,2024-02-04,28.309899066231292
2024-02-04,1.5413754,36.5,3.25,,2024-02-04,32.56184297337359
2024-02-04,1.5413754,36.5,3.5,,2024-02-04,48.109971773295804
2024-02-04,1.5413754,36.5,3.75,,2024-02-04,67.55982081549554
2024-02-04,1.5413754,36.75,2.5,248.23077,2024-02-04,49.893335851721524
2024-02-04,1.5413754,36.75,2.75,,2024-02-04,27.619548433415456
2024-02-04,1.5413754,36.75,3.0,,2024-02-04,5.345713953294998
2024-02-04,1.5413754,36.75,3.25,,2024-02-04,16.92811061876691
2024-02-04,1.5413754,36.75,3.5,,2024-02-04,39.201925363355656
2024-02-04,1.5413754,36.75,3.75,,2024-02-04,61.475673310100895
2024-02-04,1.5413754,37.0,2.5,247.7552,2024-02-04,57.043668759204486
2024-02-04,1.5413754,37.0,2.75,248.37364,2024-02-04,39.154960218269906
2024-02-04,1.5413754,37.0,3.0,248.09465,2024-02-04,28.306273869736685
2024-02-04,1.5413754,37.0,3.25,247.20642,2024-02-04,32.53286358811945
2024-02-04,1.5413754,37.0,3.5,246.83952,2024-02-04,48.00558097221438
2024-02-04,1.5413754,37.0,3.75,246.96733,2024-02-04,67.3771665595173
2024-02-04,1.5413754,37.25,2.5,247.18436,2024-02-04,74.59321055978846
2024-02-04,1.5413754,37.25,2.75,246.8083,2024-02-04,62.03979573410962
2024-02-04,1.5413754,37.25,3.0,245.95113,2024-02-04,55.85227782011057
2024-02-04,1.5413754,37.25,3.25,245.23006,2024-02-04,58.10140704804029
2024-02-04,1.5413754,37.25,3.5,245.24255,2024-02-04,67.95457758570011
2024-02-04,1.5413754,37.25,3.75,246.01152,2024-02-04,82.73827358954384
2024-02-04,2.6456685,36.25,2.5,,2024-02-04,74.81033821417587
2024-02-04,2.6456685,36.25,2.75,,2024-02-04,62.11983730345671
2024-02-04,2.6456685,36.25,3.0,,2024-02-04,55.85557448584465
2024-02-04,2.6456685,36.25,3.25,,2024-02-04,58.13350219663351
2024-02-04,2.6456685,36.25,3.5,,2024-02-04,68.10175849678386
2024-02-04,2.6456685,36.25,3.75,,2024-02-04,83.035373349154
2024-02-04,2.6456685,36.5,2.5,,2024-02-04,57.18584711457668
2024-02-04,2.6456685,36.5,2.75,,2024-02-04,39.218630748632165
2024-02-04,2.6456685,36.5,3.0,,2024-02-04,28.309899066231292
2024-02-04,2.6456685,36.5,3.25,,2024-02-04,32.56184297337359
2024-02-04,2.6456685,36.5,3.5,,2024-02-04,48.109971773295804
2024-02-04,2.6456685,36.5,3.75,,2024-02-04,67.55982081549554
2024-02-04,2.6456685,36.75,2.5,248.23764,2024-02-04,49.893335851721524
2024-02-04,2.6456685,36.75,2.75,,2024-02-04,27.619548433415456
2024-02-04,2.6456685,36.75,3.0,,2024-02-04,5.345713953294998
2024-02-04,2.6456685,36.75,3.25,,2024-02-04,16.92811061876691
2024-02-04,2.6456685,36.75,3.5,,2024-02-04,39.201925363355656
2024-02-04,2.6456685,36.75,3.75,,2024-02-04,61.475673310100895
2024-02-04,2.6456685,37.0,2.5,247.76506,2024-02-04,57.043668759204486
2024-02-04,2.6456685,37.0,2.75,248.38348,2024-02-04,39.154960218269906
2024-02-04,2.6456685,37.0,3.0,248.10457,2024-02-04,28.306273869736685
2024-02-04,2.6456685,37.0,3.25,247.2152,2024-02-04,32.53286358811945
2024-02-04,2.6456685,37.0,3.5,246.84705,2024-02-04,48.00558097221438
2024-02-04,2.6456685,37.0,3.75,246.97461,2024-02-04,67.3771665595173
2024-02-04,2.6456685,37.25,2.5,247.19699,2024-02-04,74.59321055978846
2024-02-04,2.6456685,37.25,2.75,246.82227,2024-02-04,62.03979573410962
2024-02-04,2.6456685,37.25,3.0,245.96434,2024-02-04,55.85227782011057
2024-02-04,2.6456685,37.25,3.25,245.23938,2024-02-04,58.10140704804029
2024-02-04,2.6456685,37.25,3.5,245.24596,2024-02-04,67.95457758570011
2024-02-04,2.6456685,37.25,3.75,246.01405,2024-02-04,82.73827358954384
2024-02-04,3.8194947,36.25,2.5,,2024-02-04,74.81033821417587
2024-02-04,3.8194947,36.25,2.75,,2024-02-04,62.11983730345671
2024-02-04,3.8194947,36.25,3.0,,2024-02-04,55.85557448584465
2024-02-04,3.8194947,36.25,3.25,,2024-02-04,58.13350219663351
2024-02-04,3.8194947,36.25,3.5,,2024-02-04,68.10175849678386
2024-02-04,3.8194947,36.25,3.75,,2024-02-04,83.035373349154
2024-02-04,3.8194947,36.5,2.5,,2024-02-04,57.18584711457668
2024-02-04,3.8194947,36.5,2.75,,2024-02-04,39.218630748632165
2024-02-04,3.8194947,36.5,3.0,,2024-02-04,28.309899066231292
2024-02-04,3.8194947,36.5,3.25,,2024-02-04,32.56184297337359
2024-02-04,3.8194947,36.5,3.5,,2024-02-04,48.109971773295804
2024-02-04,3.8194947,36.5,3.75,,2024-02-04,67.55982081549554
2024-02-04,3.8194947,36.75,2.5,248.241,2024-02-04,49.893335851721524
2024-02-04,3.8194947,36.75,2.75,,2024-02-04,27.619548433415456
2024-02-04,3.8194947,36.75,3.0,,2024-02-04,5.345713953294998
2024-02-04,3.8194947,36.75,3.25,,2024-02-04,16.92811061876691
2024-02-04,3.8194947,36.75,3.5,,2024-02-04,39.201925363355656
2024-02-04,3.8194947,36.75,3.75,,2024-02-04,61.475673310100895
2024-02-04,3.8194947,37.0,2.5,247.77217,2024-02-04,57.043668759204486
2024-02-04,3.8194947,37.0,2.75,248.39003,2024-02-04,39.154960218269906
2024-02-04,3.8194947,37.0,3.0,248.11093,2024-02-04,28.306273869736685
2024-02-04,3.8194947,37.0,3.25,247.22127,2024-02-04,32.53286358811945
2024-02-04,3.8194947,37.0,3.5,246.85245,2024-02-04,48.00558097221438
2024-02-04,3.8194947,37.0,3.75,246.98149,2024-02-04,67.3771665595173
2024-02-04,3.8194947,37.25,2.5,247.20724,2024-02-04,74.59321055978846
2024-02-04,3.8194947,37.25,2.75,246.83388,2024-02-04,62.03979573410962
2024-02-04,3.8194947,37.25,3.0,245.97563,2024-02-04,55.85227782011057
2024-02-04,3.8194947,37.25,3.25,245.24693,2024-02-04,58.10140704804029
2024-02-04,3.8194947,37.25,3.5,245.24672,2024-02-04,67.95457758570011
2024-02-04,3.8194947,37.25,3.75,246.01413,2024-02-04,82.73827358954384
2024-02-05,0.49402538,36.25,2.5,,2024-02-05,74.81033821417587
2024-02-05,0.49402538,36.25,2.75,,2024-02-05,62.11983730345671
2024-02-05,0.49402538,36.25,3.0,,2024-02-05,55.85557448584465
2024-02-05,0.49402538,36.25,3.25,,2024-02-05,58.13350219663351
2024-02-05,0.49402538,36.25,3.5,,2024-02-05,68.10175849678386
2024-02-05,0.49402538,36.25,3.75,,2024-02-05,83.035373349154
2024-02-05,0.49402538,36.5,2.5,,2024-02-05,57.18584711457668
2024-02-05,0.49402538,36.5,2.75,,2024-02-05,39.218630748632165
2024-02-05,0.49402538,36.5,3.0,,2024-02-05,28.309899066231292
2024-02-05,0.49402538,36.5,3.25,,2024-02-05,32.56184297337359
2024-02-05,0.49402538,36.5,3.5,,2024-02-05,48.109971773295804
2024-02-05,0.49402538,36.5,3.75,,2024-02-05,67.55982081549554
2024-02-05,0.49402538,36.75,2.5,248.23245,2024-02-05,49.893335851721524
2024-02-05,0.49402538,36.75,2.75,,2024-02-05,27.619548433415456
2024-02-05,0.49402538,36.75,3.0,,2024-02-05,5.345713953294998
2024-02-05,0.49402538,36.75,3.25,,2024-02-05,16.92811061876691
2024-02-05,0.49402538,36.75,3.5,,2024-02-05,39.201925363355656
2024-02-05,0.49402538,36.75,3.75,,2024-02-05,61.475673310100895
2024-02-05,0.49402538,37.0,2.5,248.12796,2024-02-05,57.043668759204486
2024-02-05,0.49402538,37.0,2.75,248.6949,2024-02-05,39.154960218269906
2024-02-05,0.49402538,37.0,3.0,248.12988,2024-02-05,28.306273869736685
2024-02-05,0.49402538,37.0,3.25,247.22386,2024-02-05,32.53286358811945
2024-02-05,0.49402538,37.0,3.5,247.04648,2024-02-05,48.00558097221438
2024-02-05,0.49402538,37.0,3.75,247.09578,2024-02-05,67.3771665595173
2024-02-05,0.49402538,37.25,2.5,247.51491,2024-02-05,74.59321055978846
2024-02-05,0.49402538,37.25,2.75,247.09573,2024-02-05,62.03979573410962
2024-02-05,0.49402538,37.25,3.0,246.35437,2024-02-05,55.85227782011057
2024-02-05,0.49402538,37.25,3.25,246.05019,2024-02-05,58.10140704804029
2024-02-05,0.49402538,37.25,3.5,246.19705,2024-02-05,67.95457758570011
2024-02-05,0.49402538,37.25,3.75,246.50215,2024-02-05,82.73827358954384
2024-02-05,1.5413754,36.25,2.5,,2024-02-05,74.81033821417587
2024-02-05,1.5413754,36.25,2.75,,2024-02-05,62.11983730345671
2024-02-05,1.5413754,36.25,3.0,,2024-02-05,55.85557448584465
2024-02-05,1.5413754,36.25,3.25,,2024-02-05,58.13350219663351
2024-02-05,1.5413754,36.25,3.5,,2024-02-05,68.10175849678386
2024-02-05,1.5413754,36.25,3.75,,2024-02-05,83.035373349154
2024-02-05,1.5413754,36.5,2.5,,2024-02-05,57.18584711457668
2024-02-05,1.5413754,36.5,2.75,,2024-02-05,39.218630748632165
2024-02-05,1.5413754,36.5,3.0,,2024-02-05,28.309899066231292
2024-02-05,1.5413754,36.5,3.25,,2024-02-05,32.56184297337359
2024-02-05,1.5413754,36.5,3.5,,2024-02-05,48.109971773295804
2024-02-05,1.5413754,36.5,3.75,,2024-02-05,67.55982081549554
2024-02-05,1.5413754,36.75,2.5,248.2451,2024-02-05,49.893335851721524
2024-02-05,1.5413754,36.75,2.75,,2024-02-05,27.619548433415456
2024-02-05,1.5413754,36.75,3.0,,2024-02-05,5.345713953294998
2024-02-05,1.5413754,36.75,3.25,,2024-02-05,16.92811061876691
2024-02-05,1.5413754,36.75,3.5,,2024-02-05,39.201925363355656
2024-02-05,1.5413754,36.75,3.75,,2024-02-05,61.475673310100895
2024-02-05,1.5413754,37.0,2.5,248.13934,2024-02-05,57.043668759204486
2024-02-05,1.5413754,37.0,2.75,248.70682,2024-02-05,39.154960218269906
2024-02-05,1.5413754,37.0,3.0,248.14294,2024-02-05,28.306273869736685
2024-02-05,1.5413754,37.0,3.25,247.23648,2024-02-05,32.53286358811945
2024-02-05,1.5413754,37.0,3.5,247.05814,2024-02-05,48.00558097221438
2024-02-05,1.5413754,37.0,3.75,247.10588,2024-02-05,67.3771665595173
2024-02-05,1.5413754,37.25,2.5,247.52809,2024-02-05,74.59321055978846
2024-02-05,1.5413754,37.25,2.75,247.10835,2024-02-05,62.03979573410962
2024-02-05,1.5413754,37.25,3.0,246.36504,2024-02-05,55.85227782011057
2024-02-05,1.5413754,37.25,3.25,246.05862,2024-02-05,58.10140704804029
2024-02-05,1.5413754,37.25,3.5,246.2038,2024-02-05,67.95457758570011
2024-02-05,1.5413754,37.25,3.75,246.50851,2024-02-05,82.73827358954384
2024-02-05,2.6456685,36.25,2.5,,2024-02-05,74.81033821417587
2024-02-05,2.6456685,36.25,2.75,,2024-02-05,62.11983730345671
2024-02-05,2.6456685,36.25,3.0,,2024-02-05,55.85557448584465
2024-02-05,2.6456685,36.25,3.25,,2024-02-05,58.13350219663351
2024-02-05,2.6456685,36.25,3.5,,2024-02-05,68.10175849678386
2024-02-05,2.6456685,36.25,3.75,,2024-02-05,83.035373349154
2024-02-05,2.6456685,36.5,2.5,,2024-02-05,57.18584711457668
2024-02-05,2.6456685,36.5,2.75,,2024-02-05,39.218630748632165
2024-02-05,2.6456685,36.5,3.0,,2024-02-05,28.309899066231292
2024-02-05,2.6456685,36.5,3.25,,2024-02-05,32.56184297337359
2024-02-05,2.6456685,36.5,3.5,,2024-02-05,48.109971773295804
2024-02-05,2.6456685,36.5,3.75,,2024-02-05,67.55982081549554
2024-02-05,2.6456685,36.75,2.5,248.25558,2024-02-05,49.893335851721524
2024-02-05,2.6456685,36.75,2.75,,2024-02-05,27.619548433415456
2024-02-05,2.6456685,36.75,3.0,,2024-02-05,5.345713953294998
2024-02-05,2.6456685,36.75,3.25,,2024-02-05,16.92811061876691
2024-02-05,2.6456685,36.75,3.5,,2024-02-05,39.201925363355656
2024-02-05,2.6456685,36.75,3.75,,2024-02-05,61.475673310100895
2024-02-05,2.6456685,37.0,2.5,248.1495,2024-02-05,57.043668759204486
2024-02-05,2.6456685,37.0,2.75,248.71506,2024-02-05,39.154960218269906
2024-02-05,2.6456685,37.0,3.0,248.15207,2024-02-05,28.306273869736685
2024-02-05,2.6456685,37.0,3.25,247.2468,2024-02-05,32.53286358811945
2024-02-05,2.6456685,37.0,3.5,247.06888,2024-02-05,48.00558097221438
2024-02-05,2.6456685,37.0,3.75,247.11542,2024-02-05,67.3771665595173
2024-02-05,2.6456685,37.25,2.5,247.54028,2024-02-05,74.59321055978846
2024-02-05,2.6456685,37.25,2.75,247.11961,2024-02-05,62.03979573410962
2024-02-05,2.6456685,37.25,3.0,246.37569,2024-02-05,55.85227782011057
2024-02-05,2.6456685,37.25,3.25,246.06767,2024-02-05,58.10140704804029
2024-02-05,2.6456685,37.25,3.5,246.2104,2024-02-05,67.95457758570011
2024-02-05,2.6456685,37.25,3.75,246.51405,2024-02-05,82.73827358954384
2024-02-05,3.8194947,36.25,2.5,,2024-02-05,74.81033821417587
2024-02-05,3.8194947,36.25,2.75,,2024-02-05,62.11983730345671
2024-02-05,3.8194947,36.25,3.0,,2024-02-05,55.85557448584465
2024-02-05,3.8194947,36.25,3.25,,2024-02-05,58.13350219663351
2024-02-05,3.8194947,36.25,3.5,,2024-02-05,68.10175849678386
2024-02-05,3.8194947,36.25,3.75,,2024-02-05,83.035373349154
2024-02-05,3.8194947,36.5,2.5,,2024-02-05,57.18584711457668
2024-02-05,3.8194947,36.5,2.75,,2024-02-05,39.218630748632165
2024-02-05,3.8194947,36.5,3.0,,2024-02-05,28.309899066231292
2024-02-05,3.8194947,36.5,3.25,,2024-02-05,32.56184297337359
2024-02-05,3.8194947,36.5,3.5,,2024-02-05,48.109971773295804
2024-02-05,3.8194947,36.5,3.75,,2024-02-05,67.55982081549554
2024-02-05,3.8194947,36.75,2.5,248.26189,2024-02-05,49.893335851721524
2024-02-05,3.8194947,36.75,2.75,,2024-02-05,27.619548433415456
2024-02-05,3.8194947,36.75,3.0,,2024-02-05,5.345713953294998
2024-02-05,3.8194947,36.75,3.25,,2024-02-05,16.92811061876691
2024-02-05,3.8194947,36.75,3.5,,2024-02-05,39.201925363355656
2024-02-05,3.8194947,36.75,3.75,,2024-02-05,61.475673310100895
2024-02-05,3.8194947,37.0,2.5,248.15685,2024-02-05,57.043668759204486
2024-02-05,3.8194947,37.0,2.75,248.7187,2024-02-05,39.154960218269906
2024-02-05,3.8194947,37.0,3.0,248.15646,2024-02-05,28.306273869736685
2024-02-05,3.8194947,37.0,3.25,247.25378,2024-02-05,32.53286358811945
2024-02-05,3.8194947,37.0,3.5,247.0768,2024-02-05,48.00558097221438
2024-02-05,3.8194947,37.0,3.75,247.12321,2024-02-05,67.3771665595173
2024-02-05,3.8194947,37.25,2.5,247.55023,2024-02-05,74.59321055978846
2024-02-05,3.8194947,37.25,2.75,247.12865,2024-02-05,62.03979573410962
2024-02-05,3.8194947,37.25,3.0,246.38498,2024-02-05,55.85227782011057
2024-02-05,3.8194947,37.25,3.25,246.07605,2024-02-05,58.10140704804029
2024-02-05,3.8194947,37.25,3.5,246.21582,2024-02-05,67.95457758570011
2024-02-05,3.8194947,37.25,3.75,246.51819,2024-02-05,82.73827358954384
2024-02-06,0.49402538,36.25,2.5,,2024-02-06,74.81033821417587
2024-02-06,0.49402538,36.25,2.75,,2024-02-06,62.11983730345671
2024-02-06,0.49402538,36.25,3.0,,2024-02-06,55.85557448584465
2024-02-06,0.49402538,36.25,3.25,,2024-02-06,58.13350219663351
2024-02-06,0.49402538,36.25,3.5,,2024-02-06,68.10175849678386
2024-02-06,0.49402538,36.25,3.75,,2024-02-06,83.035373349154
2024-02-06,0.49402538,36.5,2.5,,2024-02-06,57.18584711457668
2024-02-06,0.49402538,36.5,2.75,,2024-02-06,39.218630748632165
2024-02-06,0.49402538,36.5,3.0,,2024-02-06,28.309899066231292
2024-02-06,0.49402538,36.5,3.25,,2024-02-06,32.56184297337359
2024-02-06,0.49402538,36.5,3.5,,2024-02-06,48.109971773295804
2024-02-06,0.49402538,36.5,3.75,,2024-02-06,67.55982081549554
2024-02-06,0.49402538,36.75,2.5,248.17325,2024-02-06,49.893335851721524
2024-02-06,0.49402538,36.75,2.75,,2024-02-06,27.619548433415456
2024-02-06,0.49402538,36.75,3.0,,2024-02-06,5.345713953294998
2024-02-06,0.49402538,36.75,3.25,,2024-02-06,16.92811061876691
2024-02-06,0.49402538,36.75,3.5,,2024-02-06,39.201925363355656
2024-02-06,0.49402538,36.75,3.75,,2024-02-06,61.475673310100895
2024-02-06,0.49402538,37.0,2.5,248.17755,2024-02-06,57.043668759204486
2024-02-06,0.49402538,37.0,2.75,248.58397,2024-02-06,39.154960218269906
2024-02-06,0.49402538,37.0,3.0,247.9561,2024-02-06,28.306273869736685
2024-02-06,0.49402538,37.0,3.25,247.23485,2024-02-06,32.53286358811945
2024-02-06,0.49402538,37.0,3.5,247.099,2024-02-06,48.00558097221438
2024-02-06,0.49402538,37.0,3.75,247.04382,2024-02-06,67.3771665595173
2024-02-06,0.49402538,37.25,2.5,247.58104,2024-02-06,74.59321055978846
2024-02-06,0.49402538,37.25,2.75,247.0862,2024-02-06,62.03979573410962
2024-02-06,0.49402538,37.25,3.0,246.60298,2024-02-06,55.85227782011057
2024-02-06,0.49402538,37.25,3.25,246.7192,2024-02-06,58.10140704804029
2024-02-06,0.49402538,37.25,3.5,246.70403,2024-02-06,67.95457758570011
2024-02-06,0.49402538,37.25,3.75,246.62953,2024-02-06,82.73827358954384
2024-02-06,1.5413754,36.25,2.5,,2024-02-06,74.81033821417587
2024-02-06,1.5413754,36.25,2.75,,2024-02-06,62.11983730345671
2024-02-06,1.5413754,36.25,3.0,,2024-02-06,55.85557448584465
2024-02-06,1.5413754,36.25,3.25,,2024-02-06,58.13350219663351
2024-02-06,1.5413754,36.25,3.5,,2024-02-06,68.10175849678386
2024-02-06,1.5413754,36.25,3.75,,2024-02-06,83.035373349154
2024-02-06,1.5413754,36.5,2.5,,2024-02-06,57.18584711457668
2024-02-06,1.5413754,36.5,2.75,,2024-02-06,39.218630748632165
2024-02-06,1.5413754,36.5,3.0,,2024-02-06,28.309899066231292
2024-02-06,1.5413754,36.5,3.25,,2024-02-06,32.56184297337359
2024-02-06,1.5413754,36.5,3.5,,2024-02-06,48.109971773295804
2024-02-06,1.5413754,36.5,3.75,,2024-02-06,67.55982081549554
2024-02-06,1.5413754,36.75,2.5,248.18182,2024-02-06,49.893335851721524
2024-02-06,1.5413754,36.75,2.75,,2024-02-06,27.619548433415456
2024-02-06,1.5413754,36.75,3.0,,2024-02-06,5.345713953294998
2024-02-06,1.5413754,36.75,3.25,,2024-02-06,16.92811061876691
2024-02-06,1.5413754,36.75,3.5,,2024-02-06,39.201925363355656
2024-02-06,1.5413754,36.75,3.75,,2024-02-06,61.475673310100895
2024-02-06,1.5413754,37.0,2.5,248.18562,2024-02-06,57.043668759204486
2024-02-06,1.5413754,37.0,2.75,248.59317,2024-02-06,39.154960218269906
2024-02-06,1.5413754,37.0,3.0,247.96556,2024-02-06,28.306273869736685
2024-02-06,1.5413754,37.0,3.25,247.24338,2024-02-06,32.53286358811945
2024-02-06,1.5413754,37.0,3.5,247.10608,2024-02-06,48.00558097221438
2024-02-06,1.5413754,37.0,3.75,247.0491,2024-02-06,67.3771665595173
2024-02-06,1.5413754,37.25,2.5,247.5885,2024-02-06,74.59321055978846
2024-02-06,1.5413754,37.25,2.75,247.09473,2024-02-06,62.03979573410962
2024-02-06,1.5413754,37.25,3.0,246.61186,2024-02-06,55.85227782011057
2024-02-06,1.5413754,37.25,3.25,246.72754,2024-02-06,58.10140704804029
2024-02-06,1.5413754,37.25,3.5,246.71143,2024-02-06,67.95457758570011
2024-02-06,1.5413754,37.25,3.75,246.63515,2024-02-06,82.73827358954384
2024-02-06,2.6456685,36.25,2.5,,2024-02-06,74.81033821417587
2024-02-06,2.6456685,36.25,2.75,,2024-02-06,62.11983730345671
2024-02-06,2.6456685,36.25,3.0,,2024-02-06,55.85557448584465
2024-02-06,2.6456685,36.25,3.25,,2024-02-06,58.13350219663351
2024-02-06,2.6456685,36.25,3.5,,2024-02-06,68.10175849678386
2024-02-06,2.6456685,36.25,3.75,,2024-02-06,83.035373349154
2024-02-06,2.6456685,36.5,2.5,,2024-02-06,57.18584711457668
2024-02-06,2.6456685,36.5,2.75,,2024-02-06,39.218630748632165
2024-02-06,2.6456685,36.5,3.0,,2024-02-06,28.309899066231292
2024-02-06,2.6456685,36.5,3.25,,2024-02-06,32.56184297337359
2024-02-06,2.6456685,36.5,3.5,,2024-02-06,48.109971773295804
2024-02-06,2.6456685,36.5,3.75,,2024-02-06,67.55982081549554
2024-02-06,2.6456685,36.75,2.5,248.18907,2024-02-06,49.893335851721524
2024-02-06,2.6456685,36.75,2.75,,2024-02-06,27.619548433415456
2024-02-06,2.6456685,36.75,3.0,,2024-02-06,5.345713953294998
2024-02-06,2.6456685,36.75,3.25,,2024-02-06,16.92811061876691
2024-02-06,2.6456685,36.75,3.5,,2024-02-06,39.201925363355656
2024-02-06,2.6456685,36.75,3.75,,2024-02-06,61.475673310100895
2024-02-06,2.6456685,37.0,2.5,248.19307,2024-02-06,57.043668759204486
2024-02-06,2.6456685,37.0,2.75,248.6008,2024-02-06,39.154960218269906
2024-02-06,2.6456685,37.0,3.0,247.97307,2024-02-06,28.306273869736685
2024-02-06,2.6456685,37.0,3.25,247.25076,2024-02-06,32.53286358811945
2024-02-06,2.6456685,37.0,3.5,247.11267,2024-02-06,48.00558097221438
2024-02-06,2.6456685,37.0,3.75,247.05397,2024-02-06,67.3771665595173
2024-02-06,2.6456685,37.25,2.5,247.5948,2024-02-06,74.59321055978846
2024-02-06,2.6456685,37.25,2.75,247.10217,2024-02-06,62.03979573410962
2024-02-06,2.6456685,37.25,3.0,246.62004,2024-02-06,55.85227782011057
2024-02-06,2.6456685,37.25,3.25,246.73558,2024-02-06,58.10140704804029
